t,a
269.2,0.005837115
269.4,0.005568137
269.6,0.004868003
269.8,0.005869345
270.0,0.00602932
270.2,0.006170186
270.4,0.004527368
270.6,0.005398132
270.8,0.004974284
271.0,0.005433887
271.2,0.005317127
271.4,0.006342428
271.6,0.005766171
271.8,0.006305344
272.0,0.005410993
272.2,0.005880783
272.4,0.006344586
272.6,0.004688839
272.8,0.005874627
273.0,0.004824777
273.2,0.005109447
273.4,0.006000692
273.6,0.005106611
273.8,0.00422145
274.0,0.005219941
274.2,0.00470907
274.4,0.006116085
274.6,0.00637718
274.8,0.006533725
275.0,0.005427566
275.2,0.00543402
275.4,0.004476717
275.6,0.006509509
275.8,0.005784673
276.0,0.005668997
276.2,0.004989864
276.4,0.005435509
276.6,0.004751606
276.8,0.005018757
277.0,0.005227975
277.2,0.005427609
277.4,0.005552748
277.6,0.005572826
277.8,0.005994889
278.0,0.006489747
278.2,0.004864795
278.4,0.005391155
278.6,0.005444951
278.8,0.006296603
279.0,0.005460458
279.2,0.005249737
279.4,0.005267076
